# time [h]	voltage [V]
1.61750000	1.87460000
1.61888889	1.87430000
1.62027778	1.87400000
1.62166667	1.87340000
1.62305556	1.87310000
1.62444444	1.87310000
1.62583333	1.87280000
1.62722222	1.87250000
1.62861111	1.87180000
1.63000000	1.87180000
1.63138889	1.87150000
1.63277778	1.87120000
1.63416667	1.87090000
1.63555556	1.87060000
1.63694444	1.87060000
1.63833333	1.87000000
1.63972222	1.87000000
1.64111111	1.86970000
1.64250000	1.86940000
1.64388889	1.86910000
1.64527778	1.86870000
1.64666667	1.86840000
1.64805556	1.86810000
1.64944444	1.86810000
1.65083333	1.86780000
1.65222222	1.86750000
1.65361111	1.86720000
1.65500000	1.86690000
1.65638889	1.86690000
1.65777778	1.86660000
1.65916667	1.86630000
1.66055556	1.86600000
1.66194444	1.86560000
1.66333333	1.86530000
1.66472222	1.86500000
1.66611111	1.86500000
1.66750000	1.86470000
1.66888889	1.86440000
1.67027778	1.86410000
1.67166667	1.86380000
1.67305556	1.86380000
1.67444444	1.86320000
1.67583333	1.86290000
1.67722222	1.86250000
1.67861111	1.86250000
1.68000000	1.86220000
1.68138889	1.86190000
1.68277778	1.86190000
1.68416667	1.86130000
1.68555556	1.86130000
1.68694444	1.86100000
1.68833333	1.86070000
1.68972222	1.86040000
1.69111111	1.86010000
1.69250000	1.86010000
1.69388889	1.85940000
1.69527778	1.85940000
1.69666667	1.85910000
1.69805556	1.85880000
1.69944444	1.85880000
1.70083333	1.85850000
1.70222222	1.85820000
1.70361111	1.85790000
1.70500000	1.85760000
1.70638889	1.85760000
1.70777778	1.85730000
1.70916667	1.85700000
1.71055556	1.85670000
1.71194444	1.85630000
1.71333333	1.85630000
1.71472222	1.85570000
1.71611111	1.85570000
1.71750000	1.85540000
1.71888889	1.85510000
1.72027778	1.85510000
1.72166667	1.85450000
1.72305556	1.85450000
1.72444444	1.85420000
1.72583333	1.85390000
1.72722222	1.85360000
1.72861111	1.85320000
1.73000000	1.85320000
1.73138889	1.85260000
1.73277778	1.85230000
1.73416667	1.85200000
1.73555556	1.85170000
1.73694444	1.85140000
1.73833333	1.85140000
1.73972222	1.85110000
1.74111111	1.85080000
1.74250000	1.85050000
1.74388889	1.85050000
1.74527778	1.85010000
1.74666667	1.84980000
1.74805556	1.84950000
1.74944444	1.84920000
1.75083333	1.84920000
1.75222222	1.84890000
1.75361111	1.84860000
1.75500000	1.84830000
1.75638889	1.84800000
1.75777778	1.84800000
1.75916667	1.84770000
1.76055556	1.84740000
1.76194444	1.84700000
1.76333333	1.84670000
1.76472222	1.84670000
1.76611111	1.84640000
1.76750000	1.84610000
1.76888889	1.84580000
1.77027778	1.84550000
1.77166667	1.84550000
1.77305556	1.84520000
1.77444444	1.84490000
1.77583333	1.84460000
1.77722222	1.84430000
1.77861111	1.84430000
1.78000000	1.84390000
1.78138889	1.84360000
1.78277778	1.84360000
1.78416667	1.84330000
1.78555556	1.84300000
1.78694444	1.84270000
1.78833333	1.84240000
1.78972222	1.84240000
1.79111111	1.84210000
1.79250000	1.84180000
1.79388889	1.84150000
1.79527778	1.84120000
1.79666667	1.84120000
1.79805556	1.84080000
1.79944444	1.84050000
1.80083333	1.84020000
1.80222222	1.83990000
1.80361111	1.83990000
1.80500000	1.83960000
1.80638889	1.83930000
1.80777778	1.83930000
1.80916667	1.83900000
1.81055556	1.83870000
1.81194444	1.83840000
1.81333333	1.83840000
1.81472222	1.83810000
1.81611111	1.83770000
1.81750000	1.83740000
1.81888889	1.83740000
1.82027778	1.83710000
1.82166667	1.83680000
1.82305556	1.83650000
1.82444444	1.83620000
1.82583333	1.83620000
1.82722222	1.83590000
1.82861111	1.83560000
1.83000000	1.83530000
1.83138889	1.83500000
1.83277778	1.83500000
1.83416667	1.83460000
1.83555556	1.83430000
1.83694444	1.83430000
1.83833333	1.83400000
1.83972222	1.83370000
1.84111111	1.83340000
1.84250000	1.83310000
1.84388889	1.83310000
1.84527778	1.83280000
1.84666667	1.83250000
1.84805556	1.83250000
1.84944444	1.83190000
1.85083333	1.83150000
1.85222222	1.83150000
1.85361111	1.83120000
1.85500000	1.83090000
1.85638889	1.83060000
1.85777778	1.83030000
1.85916667	1.83030000
1.86055556	1.83000000
1.86194444	1.82970000
1.86333333	1.82940000
1.86472222	1.82940000
1.86611111	1.82910000
1.86750000	1.82880000
1.86888889	1.82880000
1.87027778	1.82840000
1.87166667	1.82810000
1.87305556	1.82780000
1.87444444	1.82780000
1.87583333	1.82750000
1.87722222	1.82720000
1.87861111	1.82690000
1.88000000	1.82690000
1.88138889	1.82660000
1.88277778	1.82630000
1.88416667	1.82630000
1.88555556	1.82600000
1.88694444	1.82570000
1.88833333	1.82530000
1.88972222	1.82530000
1.89111111	1.82500000
1.89250000	1.82470000
1.89388889	1.82440000
1.89527778	1.82440000
1.89666667	1.82410000
1.89805556	1.82380000
1.89944444	1.82380000
1.90083333	1.82350000
1.90222222	1.82320000
1.90361111	1.82290000
1.90500000	1.82290000
1.90638889	1.82260000
1.90777778	1.82220000
1.90916667	1.82220000
1.91055556	1.82190000
1.91194444	1.82160000
1.91333333	1.82160000
1.91472222	1.82130000
1.91611111	1.82100000
1.91750000	1.82070000
1.91888889	1.82070000
1.92027778	1.82040000
1.92166667	1.82010000
1.92305556	1.82010000
1.92444444	1.81980000
1.92583333	1.81950000
1.92722222	1.81910000
1.92861111	1.81910000
1.93000000	1.81880000
1.93138889	1.81850000
1.93277778	1.81850000
1.93416667	1.81820000
1.93555556	1.81790000
1.93694444	1.81790000
1.93833333	1.81760000
1.93972222	1.81730000
1.94111111	1.81730000
1.94250000	1.81700000
1.94388889	1.81670000
1.94527778	1.81670000
1.94666667	1.81640000
1.94805556	1.81600000
1.94944444	1.81570000
1.95083333	1.81540000
1.95222222	1.81540000
1.95361111	1.81510000
1.95500000	1.81480000
1.95638889	1.81480000
1.95777778	1.81450000
1.95916667	1.81420000
1.96055556	1.81420000
1.96194444	1.81390000
1.96333333	1.81360000
1.96472222	1.81360000
1.96611111	1.81330000
1.96750000	1.81290000
1.96888889	1.81290000
1.97027778	1.81260000
1.97166667	1.81230000
1.97305556	1.81230000
1.97444444	1.81200000
1.97583333	1.81140000
1.97722222	1.81140000
1.97861111	1.81110000
1.98000000	1.81080000
1.98138889	1.81080000
1.98277778	1.81050000
1.98416667	1.81020000
1.98555556	1.81020000
1.98694444	1.80980000
1.98833333	1.80950000
1.98972222	1.80950000
1.99111111	1.80920000
1.99250000	1.80890000
1.99388889	1.80890000
1.99527778	1.80860000
1.99666667	1.80830000
1.99805556	1.80800000
1.99944444	1.80800000
2.00083333	1.80770000
2.00222222	1.80770000
2.00361111	1.80740000
2.00500000	1.80710000
2.00638889	1.80710000
2.00777778	1.80670000
2.00916667	1.80640000
2.01055556	1.80640000
2.01194444	1.80610000
2.01333333	1.80580000
2.01472222	1.80580000
2.01611111	1.80520000
2.01750000	1.80520000
2.01888889	1.80520000
2.02027778	1.80490000
2.02166667	1.80460000
2.02305556	1.80460000
2.02444444	1.80430000
2.02583333	1.80400000
2.02722222	1.80360000
2.02861111	1.80360000
2.03000000	1.80330000
2.03138889	1.80330000
2.03277778	1.80300000
2.03416667	1.80270000
2.03555556	1.80270000
2.03694444	1.80240000
2.03833333	1.80210000
2.03972222	1.80210000
2.04111111	1.80180000
2.04250000	1.80150000
2.04388889	1.80150000
2.04527778	1.80120000
2.04666667	1.80090000
2.04805556	1.80090000
2.04944444	1.80050000
2.05083333	1.80050000
2.05222222	1.80020000
2.05361111	1.79990000
2.05500000	1.79990000
2.05638889	1.79960000
2.05777778	1.79960000
2.05916667	1.79930000
2.06055556	1.79900000
2.06194444	1.79870000
2.06333333	1.79870000
2.06472222	1.79840000
2.06611111	1.79840000
2.06750000	1.79810000
2.06888889	1.79780000
2.07027778	1.79780000
2.07166667	1.79740000
2.07305556	1.79710000
2.07444444	1.79710000
2.07583333	1.79680000
2.07722222	1.79650000
2.07861111	1.79650000
2.08000000	1.79620000
2.08138889	1.79620000
2.08277778	1.79590000
2.08416667	1.79590000
2.08555556	1.79560000
2.08694444	1.79530000
2.08833333	1.79530000
2.08972222	1.79500000
2.09111111	1.79470000
2.09250000	1.79470000
2.09388889	1.79430000
2.09527778	1.79400000
2.09666667	1.79400000
2.09805556	1.79370000
2.09944444	1.79370000
2.10083333	1.79340000
2.10222222	1.79340000
2.10361111	1.79310000
2.10500000	1.79280000
2.10638889	1.79280000
2.10777778	1.79250000
2.10916667	1.79220000
2.11055556	1.79220000
2.11194444	1.79220000
2.11333333	1.79160000
2.11472222	1.79160000
2.11611111	1.79160000
2.11750000	1.79060000
2.11888889	1.79060000
2.12027778	1.79060000
2.12166667	1.79030000
2.12305556	1.79000000
2.12444444	1.79000000
2.12583333	1.78970000
2.12722222	1.78940000
2.12861111	1.78940000
2.13000000	1.78910000
2.13138889	1.78910000
2.13277778	1.78880000
2.13416667	1.78880000
2.13555556	1.78850000
2.13694444	1.78810000
2.13833333	1.78810000
2.13972222	1.78780000
2.14111111	1.78780000
2.14250000	1.78750000
2.14388889	1.78750000
2.14527778	1.78720000
2.14666667	1.78690000
2.14805556	1.78690000
2.14944444	1.78660000
2.15083333	1.78630000
2.15222222	1.78630000
2.15361111	1.78600000
2.15500000	1.78600000
2.15638889	1.78570000
2.15777778	1.78570000
2.15916667	1.78540000
2.16055556	1.78500000
2.16194444	1.78500000
2.16333333	1.78470000
2.16472222	1.78470000
2.16611111	1.78440000
2.16750000	1.78440000
2.16888889	1.78410000
2.17027778	1.78380000
2.17166667	1.78380000
2.17305556	1.78350000
2.17444444	1.78350000
2.17583333	1.78320000
2.17722222	1.78320000
2.17861111	1.78290000
2.18000000	1.78260000
2.18138889	1.78260000
2.18277778	1.78230000
2.18416667	1.78190000
2.18555556	1.78190000
2.18694444	1.78190000
2.18833333	1.78160000
2.18972222	1.78130000
2.19111111	1.78130000
2.19250000	1.78100000
2.19388889	1.78100000
2.19527778	1.78070000
2.19666667	1.78070000
2.19805556	1.78040000
2.19944444	1.78010000
2.20083333	1.78010000
2.20222222	1.77980000
2.20361111	1.77980000
2.20500000	1.77950000
2.20638889	1.77950000
2.20777778	1.77920000
2.20916667	1.77880000
2.21055556	1.77880000
2.21194444	1.77850000
2.21333333	1.77850000
2.21472222	1.77820000
2.21611111	1.77820000
2.21750000	1.77790000
2.21888889	1.77790000
2.22027778	1.77760000
2.22166667	1.77760000
2.22305556	1.77730000
2.22444444	1.77730000
2.22583333	1.77700000
2.22722222	1.77700000
2.22861111	1.77670000
2.23000000	1.77640000
2.23138889	1.77640000
2.23277778	1.77640000
2.23416667	1.77610000
2.23555556	1.77570000
2.23694444	1.77570000
2.23833333	1.77540000
2.23972222	1.77540000
2.24111111	1.77510000
2.24250000	1.77510000
2.24388889	1.77480000
2.24527778	1.77450000
2.24666667	1.77450000
2.24805556	1.77450000
2.24944444	1.77420000
2.25083333	1.77390000
2.25222222	1.77390000
2.25361111	1.77360000
2.25500000	1.77360000
2.25638889	1.77330000
2.25777778	1.77330000
2.25916667	1.77300000
2.26055556	1.77260000
2.26194444	1.77260000
2.26333333	1.77260000
2.26472222	1.77230000
2.26611111	1.77200000
2.26750000	1.77200000
2.26888889	1.77200000
2.27027778	1.77170000
2.27166667	1.77140000
2.27305556	1.77140000
2.27444444	1.77140000
2.27583333	1.77110000
2.27722222	1.77110000
2.27861111	1.77080000
2.28000000	1.77080000
2.28138889	1.77050000
2.28277778	1.76990000
2.28416667	1.76990000
2.28555556	1.76950000
2.28694444	1.76950000
2.28833333	1.76920000
2.28972222	1.76920000
2.29111111	1.76890000
2.29250000	1.76890000
2.29388889	1.76860000
2.29527778	1.76860000
2.29666667	1.76830000
2.29805556	1.76830000
2.29944444	1.76800000
2.30083333	1.76800000
2.30222222	1.76770000
2.30361111	1.76740000
2.30500000	1.76740000
2.30638889	1.76740000
2.30777778	1.76710000
2.30916667	1.76710000
2.31055556	1.76680000
2.31194444	1.76680000
2.31333333	1.76640000
2.31472222	1.76640000
2.31611111	1.76610000
2.31750000	1.76610000
2.31888889	1.76580000
2.32027778	1.76580000
2.32166667	1.76550000
2.32305556	1.76550000
2.32444444	1.76520000
2.32583333	1.76520000
2.32722222	1.76490000
2.32861111	1.76490000
2.33000000	1.76460000
2.33138889	1.76460000
2.33277778	1.76430000
2.33416667	1.76430000
2.33555556	1.76400000
2.33694444	1.76370000
2.33833333	1.76370000
2.33972222	1.76370000
2.34111111	1.76330000
2.34250000	1.76330000
2.34388889	1.76300000
2.34527778	1.76300000
2.34666667	1.76300000
2.34805556	1.76270000
2.34944444	1.76240000
2.35083333	1.76240000
2.35222222	1.76210000
2.35361111	1.76210000
2.35500000	1.76180000
2.35638889	1.76180000
2.35777778	1.76180000
2.35916667	1.76150000
2.36055556	1.76120000
2.36194444	1.76120000
2.36333333	1.76120000
2.36472222	1.76090000
2.36611111	1.76090000
2.36750000	1.76060000
2.36888889	1.76060000
2.37027778	1.76020000
2.37166667	1.76020000
2.37305556	1.75990000
2.37444444	1.75990000
2.37583333	1.75990000
2.37722222	1.75960000
2.37861111	1.75930000
2.38000000	1.75930000
2.38138889	1.75930000
2.38277778	1.75900000
2.38416667	1.75870000
2.38555556	1.75870000
2.38694444	1.75870000
2.38833333	1.75840000
2.38972222	1.75840000
2.39111111	1.75810000
2.39250000	1.75810000
2.39388889	1.75780000
2.39527778	1.75780000
2.39666667	1.75780000
2.39805556	1.75750000
2.39944444	1.75750000
2.40083333	1.75710000
2.40222222	1.75710000
2.40361111	1.75680000
2.40500000	1.75680000
2.40638889	1.75650000
2.40777778	1.75650000
2.40916667	1.75620000
2.41055556	1.75620000
2.41194444	1.75590000
2.41333333	1.75590000
2.41472222	1.75560000
2.41611111	1.75560000
2.41750000	1.75560000
2.41888889	1.75560000
2.42027778	1.75530000
2.42166667	1.75500000
2.42305556	1.75500000
2.42444444	1.75500000
2.42583333	1.75470000
2.42722222	1.75470000
2.42861111	1.75440000
2.43000000	1.75440000
2.43138889	1.75440000
2.43277778	1.75400000
2.43416667	1.75370000
2.43555556	1.75370000
2.43694444	1.75370000
2.43833333	1.75340000
2.43972222	1.75310000
2.44111111	1.75310000
2.44250000	1.75310000
2.44388889	1.75280000
2.44527778	1.75280000
2.44666667	1.75250000
2.44805556	1.75250000
2.44944444	1.75250000
2.45083333	1.75220000
2.45222222	1.75220000
2.45361111	1.75220000
2.45500000	1.75190000
2.45638889	1.75190000
2.45777778	1.75160000
2.45916667	1.75160000
2.46055556	1.75130000
2.46194444	1.75130000
2.46333333	1.75130000
2.46472222	1.75090000
2.46611111	1.75090000
2.46750000	1.75060000
2.46888889	1.75060000
2.47027778	1.75030000
2.47166667	1.75030000
2.47305556	1.75000000
2.47444444	1.75000000
2.47583333	1.75000000
2.47722222	1.75000000
2.47861111	1.74940000
2.48000000	1.74940000
2.48138889	1.74910000
2.48277778	1.74910000
2.48416667	1.74880000
2.48555556	1.74880000
2.48694444	1.74850000
2.48833333	1.74850000
2.48972222	1.74850000
2.49111111	1.74850000
2.49250000	1.74820000
2.49388889	1.74820000
2.49527778	1.74780000
2.49666667	1.74780000
2.49805556	1.74780000
2.49944444	1.74750000
2.50083333	1.74720000
2.50222222	1.74720000
2.50361111	1.74720000
2.50500000	1.74720000
2.50638889	1.74690000
2.50777778	1.74690000
2.50916667	1.74660000
2.51055556	1.74660000
2.51194444	1.74630000
2.51333333	1.74630000
2.51472222	1.74630000
2.51611111	1.74600000
2.51750000	1.74600000
2.51888889	1.74600000
2.52027778	1.74570000
2.52166667	1.74570000
2.52305556	1.74540000
2.52444444	1.74540000
2.52583333	1.74540000
2.52722222	1.74510000
2.52861111	1.74510000
2.53000000	1.74470000
2.53138889	1.74470000
2.53277778	1.74470000
2.53416667	1.74440000
2.53555556	1.74440000
2.53694444	1.74440000
2.53833333	1.74410000
2.53972222	1.74410000
2.54111111	1.74410000
2.54250000	1.74380000
2.54388889	1.74380000
2.54527778	1.74350000
2.54666667	1.74350000
2.54805556	1.74350000
2.54944444	1.74350000
2.55083333	1.74320000
2.55222222	1.74320000
2.55361111	1.74290000
2.55500000	1.74290000
2.55638889	1.74290000
2.55777778	1.74290000
2.55916667	1.74260000
2.56055556	1.74260000
2.56194444	1.74230000
2.56333333	1.74230000
2.56472222	1.74230000
2.56611111	1.74200000
2.56750000	1.74200000
2.56888889	1.74160000
2.57027778	1.74160000
2.57166667	1.74160000
2.57305556	1.74160000
2.57444444	1.74130000
2.57583333	1.74130000
2.57722222	1.74100000
2.57861111	1.74100000
2.58000000	1.74100000
2.58138889	1.74070000
2.58277778	1.74070000
2.58416667	1.74070000
2.58555556	1.74040000
2.58694444	1.74040000
2.58833333	1.74040000
2.58972222	1.74040000
2.59111111	1.74010000
2.59250000	1.73980000
2.59388889	1.73980000
2.59527778	1.73980000
2.59666667	1.73980000
2.59805556	1.73950000
2.59944444	1.73950000
2.60083333	1.73950000
2.60222222	1.73920000
2.60361111	1.73920000
2.60500000	1.73920000
2.60638889	1.73890000
2.60777778	1.73890000
2.60916667	1.73890000
2.61055556	1.73850000
2.61194444	1.73850000
2.61333333	1.73850000
2.61472222	1.73850000
2.61611111	1.73820000
2.61750000	1.73820000
2.61888889	1.73790000
2.62027778	1.73790000
2.62166667	1.73790000
2.62305556	1.73790000
2.62444444	1.73760000
2.62583333	1.73760000
2.62722222	1.73730000
2.62861111	1.73730000
2.63000000	1.73730000
2.63138889	1.73730000
2.63277778	1.73700000
2.63416667	1.73700000
2.63555556	1.73670000
2.63694444	1.73670000
2.63833333	1.73670000
2.63972222	1.73670000
2.64111111	1.73640000
2.64250000	1.73640000
2.64388889	1.73610000
2.64527778	1.73610000
2.64666667	1.73610000
2.64805556	1.73610000
2.64944444	1.73610000
2.65083333	1.73580000
2.65222222	1.73580000
2.65361111	1.73540000
2.65500000	1.73540000
2.65638889	1.73540000
2.65777778	1.73540000
2.65916667	1.73510000
2.66055556	1.73510000
2.66194444	1.73510000
2.66333333	1.73480000
2.66472222	1.73480000
2.66611111	1.73480000
2.66750000	1.73450000
2.66888889	1.73450000
2.67027778	1.73450000
2.67166667	1.73420000
2.67305556	1.73420000
2.67444444	1.73420000
2.67583333	1.73420000
2.67722222	1.73420000
2.67861111	1.73390000
2.68000000	1.73390000
2.68138889	1.73360000
2.68277778	1.73360000
2.68416667	1.73360000
2.68555556	1.73360000
2.68694444	1.73330000
2.68833333	1.73330000
2.68972222	1.73330000
2.69111111	1.73300000
2.69250000	1.73300000
2.69388889	1.73300000
2.69527778	1.73300000
2.69666667	1.73270000
2.69805556	1.73270000
2.69944444	1.73230000
2.70083333	1.73230000
2.70222222	1.73230000
2.70361111	1.73230000
2.70500000	1.73200000
2.70638889	1.73200000
2.70777778	1.73200000
2.70916667	1.73200000
2.71055556	1.73170000
2.71194444	1.73170000
2.71333333	1.73170000
2.71472222	1.73170000
2.71611111	1.73140000
2.71750000	1.73140000
2.71888889	1.73140000
2.72027778	1.73110000
2.72166667	1.73110000
2.72305556	1.73110000
2.72444444	1.73080000
2.72583333	1.73080000
2.72722222	1.73080000
2.72861111	1.73080000
2.73000000	1.73050000
2.73138889	1.73050000
2.73277778	1.73050000
2.73416667	1.73020000
2.73555556	1.73020000
2.73694444	1.73020000
2.73833333	1.73020000
2.73972222	1.72990000
2.74111111	1.72990000
2.74250000	1.72990000
2.74388889	1.72960000
2.74527778	1.72960000
2.74666667	1.72960000
2.74805556	1.72920000
2.74944444	1.72920000
2.75083333	1.72920000
2.75222222	1.72920000
2.75361111	1.72920000
2.75500000	1.72860000
2.75638889	1.72860000
2.75777778	1.72830000
2.75916667	1.72830000
2.76055556	1.72830000
2.76194444	1.72830000
2.76333333	1.72830000
2.76472222	1.72800000
2.76611111	1.72800000
2.76750000	1.72800000
2.76888889	1.72770000
2.77027778	1.72770000
2.77166667	1.72770000
2.77305556	1.72770000
2.77444444	1.72740000
2.77583333	1.72740000
2.77722222	1.72710000
2.77861111	1.72710000
2.78000000	1.72710000
2.78138889	1.72710000
2.78277778	1.72710000
2.78416667	1.72710000
2.78555556	1.72680000
2.78694444	1.72680000
2.78833333	1.72650000
2.78972222	1.72650000
2.79111111	1.72650000
2.79250000	1.72650000
2.79388889	1.72610000
2.79527778	1.72610000
2.79666667	1.72610000
2.79805556	1.72610000
2.79944444	1.72580000
2.80083333	1.72580000
2.80222222	1.72580000
2.80361111	1.72580000
2.80500000	1.72550000
2.80638889	1.72550000
2.80777778	1.72550000
2.80916667	1.72520000
2.81055556	1.72520000
2.81194444	1.72520000
2.81333333	1.72520000
2.81472222	1.72490000
2.81611111	1.72490000
2.81750000	1.72490000
2.81888889	1.72460000
2.82027778	1.72460000
2.82166667	1.72460000
2.82305556	1.72460000
2.82444444	1.72430000
2.82583333	1.72430000
2.82722222	1.72430000
2.82861111	1.72400000
2.83000000	1.72400000
2.83138889	1.72400000
2.83277778	1.72400000
2.83416667	1.72370000
2.83555556	1.72370000
2.83694444	1.72370000
2.83833333	1.72340000
2.83972222	1.72340000
