File_name   Scan_number     r_wp  scale_total scale_LFP    lp1_a       lp1_b       lp1_c       rbragg_1     wp_1     lp2_a        lp2_b        lp2_c        rbragg_2     wp_2
scan-0116_TT_17919.xy  17919      6.13504 0.000000084120     0.50914    10.33214     6.01004     4.69754     3.77212    53.63784     9.84347     5.80487     4.78752     2.81845    46.36216
scan-0116_TT_17920.xy  17920      6.32426 0.000000083868     0.51315    10.33212     6.00997     4.69751     4.25825    54.03775     9.84325     5.80477     4.78749     2.72009    45.96225
scan-0116_TT_17921.xy  17921      6.07628 0.000000081429     0.51285    10.33200     6.00992     4.69744     2.94236    54.00633     9.84345     5.80469     4.78753     2.53772    45.99367
scan-0116_TT_17922.xy  17922      6.20924 0.000000081589     0.52262    10.33197     6.00993     4.69738     2.60663    54.97649     9.84337     5.80476     4.78739     2.45665    45.02351
scan-0116_TT_17923.xy  17923      6.27830 0.000000078914     0.52132    10.33200     6.00993     4.69742     2.73971    54.84771     9.84341     5.80480     4.78747     2.55659    45.15229
scan-0116_TT_17924.xy  17924      6.12095 0.000000073497     0.55115    10.33211     6.00992     4.69739     3.10449    57.79575     9.84382     5.80493     4.78760     2.72496    42.20425
scan-0116_TT_17925.xy  17925      5.96566 0.000000068714     0.59290    10.33209     6.00984     4.69735     2.84840    61.88898     9.84440     5.80537     4.78786     2.67986    38.11102
scan-0116_TT_17926.xy  17926      5.74655 0.000000067251     0.60486    10.33184     6.00993     4.69735     2.63884    63.05500     9.84465     5.80560     4.78781     2.48298    36.94500
scan-0116_TT_17927.xy  17927      5.79139 0.000000066497     0.60185    10.33190     6.00982     4.69732     3.04468    62.76026     9.84459     5.80556     4.78793     2.57830    37.23974
scan-0116_TT_17928.xy  17928      5.74145 0.000000069441     0.60616    10.33192     6.00973     4.69736     2.93623    63.18223     9.84453     5.80544     4.78779     2.67875    36.81777
scan-0116_TT_17929.xy  17929      5.85641 0.000000069943     0.58462    10.33172     6.00976     4.69728     2.87490    61.07938     9.84398     5.80543     4.78773     2.50438    38.92062
scan-0116_TT_17930.xy  17930      5.84698 0.000000074059     0.53377    10.33179     6.00980     4.69728     2.54092    56.07660     9.84384     5.80507     4.78755     2.43464    43.92340
scan-0116_TT_17931.xy  17931      6.00541 0.000000080265     0.50214    10.33161     6.00981     4.69731     2.41869    52.93880     9.84337     5.80478     4.78745     2.44733    47.06120
scan-0116_TT_17932.xy  17932      6.19421 0.000000081092     0.48028    10.33168     6.00984     4.69720     2.69539    50.75484     9.84323     5.80477     4.78745     2.44503    49.24516
scan-0116_TT_17933.xy  17933      6.28765 0.000000079047     0.44169    10.33185     6.00977     4.69722     3.00604    46.87344     9.84340     5.80474     4.78753     2.64957    53.12656
scan-0116_TT_17934.xy  17934      6.41423 0.000000078290     0.40876    10.33163     6.00975     4.69721     3.18267    43.53670     9.84318     5.80478     4.78747     2.56487    56.46330
scan-0116_TT_17935.xy  17935      6.74711 0.000000077693     0.39402    10.33167     6.00974     4.69720     3.00761    42.03459     9.84328     5.80471     4.78756     2.74314    57.96541
scan-0116_TT_17936.xy  17936      6.61867 0.000000078955     0.37341    10.33161     6.00970     4.69720     2.70416    39.92628     9.84313     5.80479     4.78758     2.65838    60.07372
scan-0116_TT_17937.xy  17937      6.57375 0.000000082131     0.34638    10.33159     6.00970     4.69711     2.85789    37.14712     9.84304     5.80474     4.78758     2.60404    62.85288
scan-0116_TT_17938.xy  17938      6.57914 0.000000080412     0.32698    10.33184     6.00968     4.69703     2.97610    35.14237     9.84306     5.80472     4.78750     2.78756    64.85763
scan-0116_TT_17939.xy  17939      6.57650 0.000000079774     0.30395    10.33176     6.00980     4.69710     2.90279    32.75038     9.84334     5.80468     4.78757     2.70771    67.24962
scan-0116_TT_17940.xy  17940      6.66059 0.000000080707     0.27785    10.33142     6.00970     4.69710     3.45448    30.02485     9.84315     5.80463     4.78755     2.80476    69.97515
scan-0116_TT_17941.xy  17941      6.26025 0.000000079726     0.22982    10.33135     6.00940     4.69712     3.09451    24.96826     9.84301     5.80458     4.78751     2.62274    75.03174
scan-0116_TT_17942.xy  17942      6.30046 0.000000079338     0.15916    10.33112     6.01005     4.69685     3.12735    17.43023     9.84280     5.80452     4.78753     2.70802    82.56977
scan-0116_TT_17943.xy  17943      6.31297 0.000000074977     0.09577    10.33073     6.00949     4.69717     3.28331    10.56360     9.84263     5.80443     4.78753     2.89306    89.43640
scan-0116_TT_17944.xy  17944      5.96265 0.000000065244     0.06114    10.33050     6.00832     4.69684     2.88147     6.76872     9.84265     5.80440     4.78750     2.72049    93.23128
scan-0116_TT_17945.xy  17945      5.68103 0.000000058074     0.05038    10.33120     6.01022     4.69601     2.81944     5.58515     9.84274     5.80451     4.78767     2.85252    94.41485
scan-0116_TT_17946.xy  17946      5.34683 0.000000046460     0.05499    10.33004     6.00966     4.69683     2.50849     6.09360     9.84282     5.80449     4.78765     2.57407    93.90640
scan-0116_TT_17947.xy  17947      4.82699 0.000000021852     0.08036    10.33315     6.00697     4.69720     2.36109     8.87819     9.84271     5.80429     4.78751     2.44656    91.12181
scan-0116_TT_17948.xy  17948      5.04642 0.000000008656     0.19587    10.32790     6.00373     4.69835     2.31221    21.34341     9.84335     5.80445     4.78759     2.76540    78.65659
scan-0116_TT_17949.xy  17949      5.37709 0.000000002819     0.36885    10.34397     5.99760     4.70540     3.33073    39.47910     9.84566     5.80454     4.78688     3.85655    60.52090
scan-0116_TT_17950.xy  17950      5.81922 0.000000000628     0.81878    10.34005     5.97485     4.71920     3.32282    83.45031     9.86640     5.80164     4.77378     4.23926    16.54969
scan-0116_TT_17951.xy  17951      5.86402 0.000000000363     1.40447    10.33615     5.98091     4.71063     3.30388   135.35334     9.89508     5.80295     4.81135   100.00000   -35.35334
scan-0116_TT_17952.xy  17952      5.83714 0.000000000539     0.87642    10.33089     5.98021     4.71663     3.46560    89.14571     9.83556     5.66899     4.72036     3.83434    10.85429
scan-0116_TT_17953.xy  17953      5.31396 0.000000000483     1.49298    10.34390     5.99308     4.72131     2.95059   143.16447     9.83345     5.89916     4.81898   100.00000   -43.16447
scan-0116_TT_17954.xy  17954      5.71082 0.000000000429     0.84388    10.31587     5.98823     4.72349     3.23582    86.25453     9.78284     5.68943     4.72364     3.71245    13.74547
scan-0116_TT_17955.xy  17955      5.82009 0.000000000354     1.71389    10.35319     5.97395     4.68643     3.28034   159.81367     9.73961     5.92429     4.72149   100.00000   -59.81367
scan-0116_TT_17956.xy  17956      4.39112 0.000000001429    32.32713    10.31083     6.02653     5.28959     0.69761  1152.42998    10.22020     6.00903     5.27576   100.00000 -1052.42998
scan-0116_TT_17957.xy  17957      5.69447 0.000000000489     0.84362    10.32982     5.97997     4.69340     3.14083    86.10497     9.74137     5.67044     4.77938     3.57803    13.89503
scan-0116_TT_17958.xy  17958      4.80318 0.000000001414     4.53517    10.21993     5.94735     4.75961     1.97847   390.34018    10.20344     5.93603     4.76748   100.00000  -290.34018
scan-0116_TT_17959.xy  17959      5.70312 0.000000000437     1.15631    10.32219     5.97641     4.72354     3.28430   114.01239     9.82627     5.88555     4.79165   100.00000   -14.01239
scan-0116_TT_17960.xy  17960      5.77453 0.000000000425     0.80186    10.35389     5.98896     4.68339     3.24601    81.81476     9.89299     5.84814     4.72302     3.99499    18.18524
scan-0116_TT_17961.xy  17961      5.76729 0.000000000358     1.69708    10.30265     5.98509     4.72101     3.15247   157.20480     9.67715     5.80395     4.80297   100.00000   -57.20480
scan-0116_TT_17962.xy  17962      5.76633 0.000000000460     1.10785    10.32607     5.97429     4.72901     3.35503   109.30697     9.86329     5.83175     4.64033   100.00000    -9.30697
scan-0116_TT_17963.xy  17963      5.29859 0.000000000355     1.61712    10.34153     5.98598     4.71179     2.99890   153.02149     9.86846     5.83554     4.81050   100.00000   -53.02149
scan-0116_TT_17964.xy  17964      5.17508 0.000000000599     1.21459    10.34115     5.97679     4.72194     2.85220   118.98266     9.75149     6.01079     4.70322   100.00000   -18.98266
scan-0116_TT_17965.xy  17965      4.77536 0.000000003890     1.41075    11.45975     4.77705     4.75177     1.60339   139.37824     9.76741     5.90851     4.57519   100.00000   -39.37824
scan-0116_TT_17966.xy  17966      5.34172 0.000000000531     0.64541    10.35741     5.97429     4.71018     3.30008    67.86141     9.72029     5.66032     4.77652     3.72012    32.13859
scan-0116_TT_17967.xy  17967      5.27655 0.000000000519     1.60226    10.31186     5.98899     4.68139     3.01751   152.08857     9.84287     5.81695     4.81267   100.00000   -52.08857
scan-0116_TT_17968.xy  17968      4.23292 0.000000001405    27.58740    10.44078     5.78054     5.38142     0.54025  1022.24174    10.45657     5.81774     5.22784   100.00000  -922.24174
scan-0116_TT_17969.xy  17969     55.75240 -0.000000013198     0.83790    10.22318     6.39735     4.84498   100.00000 -22111760902002.84400     9.63111     5.87547     4.74868   100.00000 -3468070623599.48830
scan-0116_TT_17970.xy  17970     53.73565 -0.000000026677    -1.15842    10.58710     6.28057     5.03074    30.78874 65232465599827.27300    10.72240     6.26837     4.88159   100.00000 -113970690567640.37000
scan-0116_TT_17971.xy  17971     43.85813 -0.000000000572    -1.76571    10.20238     5.96974     4.71934    46.69054 1833052193683.29880     9.65724     5.88833     4.75689   100.00000 -2583159308354.83590
scan-0116_TT_17972.xy  17972     24.11853 -0.000000001388    -8.67753    10.20776     5.96214     4.82383    12.70866 22320707784827.00000    10.17298     5.96751     4.85953   100.00000 -23913694808471.29700
scan-0116_TT_17973.xy  17973      8.98781 -0.000000000352    -4.18233    10.05647     5.58160     4.82528     6.29721 2516837145825.08250    10.02513     5.87749     4.69914   100.00000 -3047850577064.87400
scan-0116_TT_17974.xy  17974      6.43212 0.000000000696     0.79000    10.23492     5.97273     4.72263     3.71403    80.70683     9.94416     5.85122     4.66736     4.40515    19.29317
scan-0116_TT_17975.xy  17975      5.89456 0.000000000539     0.80506    10.32951     5.97908     4.72827     3.25292    82.75009     9.61909     5.64746     4.84075     4.20197    17.24991
scan-0116_TT_17976.xy  17976      5.09155 0.000000000567     1.45050    10.29989     5.97221     4.67546     2.63324   139.37638     9.73540     5.92986     4.74031   100.00000   -39.37638
scan-0116_TT_17977.xy  17977      5.09757 0.000000000638     1.50245    10.33004     5.96976     4.72295     2.58614   144.33204     9.85137     5.90243     4.81225   100.00000   -44.33204
scan-0116_TT_17978.xy  17978      6.00538 0.000000000414     0.88710    10.35273     5.99594     4.68562     3.55555    90.06154     9.83517     5.68544     4.71786     4.11860     9.93846
scan-0116_TT_17979.xy  17979      5.18150 0.000000000713     2.13763    10.29110     5.97031     4.71905     2.69063   196.98517     9.94182     5.91978     4.76745   100.00000   -96.98517
scan-0116_TT_17980.xy  17980      5.22390 0.000000000675     3.33530    10.24152     5.95075     4.75190     2.48897   301.00059    10.21407     5.93400     4.76672   100.00000  -201.00059
scan-0116_TT_17981.xy  17981      4.96194 0.000000001515     1.86002    10.32997     5.54973     4.83023     2.60529   174.06462     9.70856     5.91957     4.63813   100.00000   -74.06462
scan-0116_TT_17982.xy  17982      4.29324 0.000000001075    26.02334    10.33279     6.53045     4.91880     0.79420  1480.61168    10.18350     6.65083     4.97091   100.00000 -1380.61168
scan-0116_TT_17983.xy  17983      5.22698 0.000000000679     1.20448    10.29672     5.97921     4.70292     2.84226   117.74072     9.71246     5.81239     4.76172   100.00000   -17.74072
scan-0116_TT_17984.xy  17984      5.01014 0.000000000342     2.29351    10.34037     5.98165     4.72382     2.62018   205.48053     9.84263     5.89675     4.79293   100.00000  -105.48053
scan-0116_TT_17985.xy  17985      5.74287 0.000000000263     1.39572    10.32943     5.97944     4.71843     3.22409   134.61182     9.88168     5.82172     4.80560   100.00000   -34.61182
scan-0116_TT_17986.xy  17986      5.10351 0.000000000785     0.72597    10.31786     5.99036     4.73141     2.87642    75.31914     9.84609     5.67117     4.75571     3.67890    24.68086
scan-0116_TT_17987.xy  17987      5.71797 0.000000000653     0.79111    10.31960     5.99862     4.72689     3.29888    80.95237     9.90519     5.84445     4.71155     3.91891    19.04763
scan-0116_TT_17988.xy  17988      5.04167 0.000000000611     1.55931    10.34729     5.96445     4.72585     2.53458   149.09380     9.85827     5.90138     4.81403   100.00000   -49.09380
scan-0116_TT_17989.xy  17989      5.65828 0.000000000540     0.59923    10.33837     5.97539     4.71426     3.33711    63.24791     9.90427     5.66017     4.72121     3.50038    36.75209
scan-0116_TT_17990.xy  17990      5.10705 0.000000000639     1.63902    10.33184     5.93683     4.74214     2.58719   153.99933     9.53768     5.93199     4.83661   100.00000   -53.99933
scan-0116_TT_17991.xy  17991      4.85724 0.000000001621     5.54466    10.04802     5.89896     4.70680     1.77061   460.76722    10.05298     5.89902     4.70074   100.00000  -360.76722
scan-0116_TT_17992.xy  17992      5.67469 0.000000000405     0.81666    10.35554     5.97461     4.70571     3.33306    83.25072     9.90168     5.84731     4.71394     4.06870    16.74928
scan-0116_TT_17993.xy  17993      5.02856 0.000000000656     2.02075    10.27657     5.97409     4.66031     2.42220   188.63567    10.16396     5.80645     4.71715   100.00000   -88.63567
scan-0116_TT_17994.xy  17994      4.97209 0.000000000177     2.78713    10.32876     5.97561     4.72206     2.71527   238.97122     9.82500     5.87747     4.78807   100.00000  -138.97122
scan-0116_TT_17995.xy  17995      4.80319 0.000000001427     5.36228    10.30596     5.94711     4.88467     1.98596   445.30951    10.25811     5.93438     4.90356   100.00000  -345.30951
scan-0116_TT_17996.xy  17996      5.17290 0.000000000413     1.92962    10.29829     5.98502     4.72883     2.79038   178.98493     9.84620     5.89938     4.80778   100.00000   -78.98493
scan-0116_TT_17997.xy  17997      5.07804 0.000000000238     2.09847    10.34652     5.97835     4.70906     2.87975   190.29174     9.81535     5.93135     4.74388   100.00000   -90.29174
scan-0116_TT_17998.xy  17998      5.05195 0.000000000169     2.96840    10.33179     5.97674     4.72166     2.42096   255.66460     9.88980     5.89388     4.80413   100.00000  -155.66460
scan-0116_TT_17999.xy  17999      5.00325 0.000000000653     1.55726    10.55720     5.98704     4.74705     2.67700   147.20471     9.86490     5.93935     4.80024   100.00000   -47.20471
scan-0116_TT_18000.xy  18000      5.63311 0.000000000471     0.82136    10.30993     5.98642     4.73345     3.07872    84.06239     9.87044     5.65666     4.77108     3.73251    15.93761
scan-0116_TT_18001.xy  18001      5.16612 0.000000000648     1.77201    10.34364     5.93030     4.76743     2.68191   166.26119     9.86423     5.89965     4.80836   100.00000   -66.26119
scan-0116_TT_18002.xy  18002      5.73873 0.000000000564     0.73099    10.35900     5.98204     4.69710     3.20122    75.64904     9.97534     5.67702     4.70260     3.60110    24.35096
scan-0116_TT_18003.xy  18003      5.06198 0.000000001635     1.23996    10.10592     5.47721     4.94524     2.61837   123.22064     9.85823     5.82212     4.85789   100.00000   -23.22064
scan-0116_TT_18004.xy  18004      5.71477 0.000000000397     0.77626    10.34736     5.98150     4.69827     3.30118    79.40005     9.96391     5.83751     4.70716     4.70956    20.59995
scan-0116_TT_18005.xy  18005      5.69726 0.000000000427     1.42143    10.30646     5.97601     4.72868     3.17954   135.84528     9.65661     5.89430     4.76355   100.00000   -35.84528
scan-0116_TT_18006.xy  18006      5.15468 0.000000000965     0.77765    10.33284     5.98509     4.72613     2.79264    80.18938     9.89220     5.65414     4.72282     3.05963    19.81062
scan-0116_TT_18007.xy  18007      5.81285 0.000000000454     1.30437    10.30539     5.99232     4.73263     3.24808   126.24008     9.85051     5.82277     4.74772   100.00000   -26.24008
scan-0116_TT_18008.xy  18008      5.03929 0.000000000861     1.93555    10.28548     5.74439     4.75545     2.48533   181.90506     9.84393     5.78273     4.80954   100.00000   -81.90506
scan-0116_TT_18009.xy  18009      5.05647 0.000000000304     1.75382    10.29530     5.97378     4.72262     2.92534   165.35109    10.05478     5.93812     4.67900   100.00000   -65.35109
scan-0116_TT_18010.xy  18010      5.11861 0.000000000448     1.85935    10.29773     5.97927     4.75077     2.65480   173.23121     9.85420     5.90179     4.81229   100.00000   -73.23121
scan-0116_TT_18011.xy  18011      4.80931 0.000000000303     2.67998    10.34000     5.97742     4.72899     2.49040   271.30849     9.99944     6.20232     4.96542   100.00000  -171.30849
scan-0116_TT_18012.xy  18012      5.05775 0.000000000288     2.29653    10.32983     5.97458     4.70743     2.64264   205.79888     9.92807     5.81081     4.79681   100.00000  -105.79888
scan-0116_TT_18013.xy  18013      5.05590 0.000000000247     2.29233    10.32459     5.96948     4.72362     2.65857   204.79572     9.91311     5.81285     4.79681   100.00000  -104.79572
scan-0116_TT_18014.xy  18014      5.76731 0.000000000549     0.96508    10.34993     5.97785     4.70259     3.33975    96.98879     9.77019     5.67911     4.70680     3.66711     3.01121
scan-0116_TT_18015.xy  18015      5.78657 0.000000000645     0.87323    10.31652     5.97592     4.71735     3.31093    88.80930     9.97180     5.66237     4.67659     3.95203    11.19070
scan-0116_TT_18016.xy  18016      5.06859 0.000000000457     1.40981    10.36532     5.97350     4.70546     2.66781   135.02552     9.76888     5.77934     4.81702   100.00000   -35.02552
scan-0116_TT_18017.xy  18017      4.61907 0.000000000909    16.99739    10.35209     6.08344     4.74771     1.71962  1016.75506    10.26189     6.14107     4.75446   100.00000  -916.75506
scan-0116_TT_18018.xy  18018      5.10970 0.000000000732     1.36968    10.33712     5.99404     4.72214     2.67260   132.27006     9.85803     5.82297     4.81941   100.00000   -32.27006
scan-0116_TT_18019.xy  18019      5.68427 0.000000000573     1.48868    10.34387     5.98814     4.71653     3.14590   142.76232     9.84356     5.91104     4.79234   100.00000   -42.76232
scan-0116_TT_18020.xy  18020      5.15311 0.000000000769     1.49691    10.33369     5.99058     4.72620     2.70106   142.84634     9.92838     5.80763     4.79580   100.00000   -42.84634
scan-0116_TT_18021.xy  18021      5.61160 0.000000000659     1.48630    10.37997     5.98366     4.73251     3.01607   142.73074     9.86059     5.93166     4.80993   100.00000   -42.73074
scan-0116_TT_18022.xy  18022      5.36953 0.000000000551     0.70867    10.32024     5.98026     4.71653     2.96486    73.45388     9.96200     5.68172     4.72928     3.49427    26.54612
scan-0116_TT_18023.xy  18023      5.04484 0.000000000165     3.23242    10.35478     5.96541     4.75738     2.58461   271.32260     9.92815     5.89306     4.80355   100.00000  -171.32260
scan-0116_TT_18024.xy  18024      5.04910 0.000000000376     1.35084    10.33434     5.98687     4.70262     2.86221   129.48004     9.76254     5.81284     4.70149   100.00000   -29.48004
scan-0116_TT_18025.xy  18025      5.24178 0.000000000590     0.79541    10.32077     5.98373     4.69921     2.84896    81.61671     9.85468     5.64960     4.77465     3.51220    18.38329
scan-0116_TT_18026.xy  18026      5.75963 0.000000000398     0.97418    10.34075     5.98379     4.68982     3.01040    97.68985     9.77706     5.69928     4.86006     3.65079     2.31015
scan-0116_TT_18027.xy  18027      5.03559 0.000000000890     0.69604    10.30032     5.99061     4.73674     2.82155    72.44530     9.98417     5.65947     4.71254     3.61331    27.55470
scan-0116_TT_18028.xy  18028      5.00964 0.000000001337     0.76141    10.32223     6.01370     4.72687     2.70515    79.06444     9.78704     5.63171     4.70562     3.34040    20.93556
scan-0116_TT_18029.xy  18029      5.03240 0.000000001055     0.86947    10.33535     5.99353     4.73786     2.64088    88.26848     9.81022     5.79603     4.77973     3.05788    11.73152
scan-0116_TT_18030.xy  18030      5.74419 0.000000000715     0.82877    10.32524     5.98259     4.69247     3.38890    84.30381     9.82992     5.81754     4.77791     3.85657    15.69619
scan-0116_TT_18031.xy  18031      5.03880 0.000000000601     1.38802    10.31641     5.98527     4.73102     2.68156   130.72654     9.53596     5.93189     4.54194   100.00000   -30.72654
scan-0116_TT_18032.xy  18032      5.79920 0.000000000634     0.84626    10.31987     5.98495     4.69474     3.12556    85.92796     9.88889     5.84508     4.73030     3.62467    14.07204
scan-0116_TT_18033.xy  18033      5.64901 0.000000000810     0.74227    10.32935     5.98747     4.71189     3.21031    76.67058     9.99720     5.66954     4.71295     3.49545    23.32942
scan-0116_TT_18034.xy  18034      5.33978 0.000000000600     0.82909    10.32228     5.98256     4.71389     3.00891    84.83734     9.78948     5.67529     4.75174     3.53613    15.16266
scan-0116_TT_18035.xy  18035      5.28684 0.000000000698     0.92551    10.33611     5.99704     4.68607     3.04726    93.27560     9.80530     5.80072     4.78495     3.81324     6.72440
scan-0116_TT_18036.xy  18036      5.11172 0.000000000887     0.87596    10.35035     5.99047     4.68250     2.85790    88.65626     9.86387     5.83082     4.77134     3.95221    11.34374
scan-0116_TT_18037.xy  18037      5.23740 0.000000001192     0.87660    10.33396     6.02083     4.68710     2.92580    88.81581     9.83298     5.80082     4.78400     4.40470    11.18419
scan-0116_TT_18038.xy  18038      5.08550 0.000000000942     0.75023    10.31281     5.98965     4.73572     2.68239    77.51911    10.00852     5.67716     4.69095     3.73063    22.48089
scan-0116_TT_18039.xy  18039      5.80655 0.000000000643     0.88183    10.30677     5.97977     4.68979     3.32612    89.47676     9.77087     5.51175     4.92722     3.45037    10.52324
scan-0116_TT_18040.xy  18040      4.98025 0.000000000986     1.21584    10.32962     5.99232     4.70865     2.63783   118.60721     9.66607     5.77350     4.82767   100.00000   -18.60721
scan-0116_TT_18041.xy  18041      5.18086 0.000000001039     0.94213    10.29836     6.06424     4.72574     2.91089    94.85266     9.83003     5.79778     4.78544     4.18641     5.14734
scan-0116_TT_18042.xy  18042      4.19858 0.000000001206    21.73157    10.41072     6.44683     4.79869     0.86117  1368.05587    10.17249     6.61162     4.86687   100.00000 -1268.05587
scan-0116_TT_18043.xy  18043      4.93167 0.000000000717     1.97841    10.30685     5.93457     4.74447     2.52725   183.78873     9.81929     5.93082     4.80520   100.00000   -83.78873
scan-0116_TT_18044.xy  18044      5.61828 0.000000000514     1.04708    10.32776     5.98496     4.68512     3.02938   104.24534     9.76090     5.92361     4.74537   100.00000    -4.24534
scan-0116_TT_18045.xy  18045      5.31036 0.000000000612     0.70369    10.34965     5.97539     4.70605     3.25672    73.52901     9.66524     5.68994     4.73272     3.61434    26.47099
scan-0116_TT_18046.xy  18046      5.71906 0.000000000775     0.84941    10.32737     5.98611     4.73200     3.27713    86.38740     9.89417     5.84542     4.70269     4.35634    13.61260
scan-0116_TT_18047.xy  18047      5.78079 0.000000000712     0.60195    10.34779     5.97532     4.70533     3.55277    63.20798     9.98729     5.68994     4.71408     3.89177    36.79202
scan-0116_TT_18048.xy  18048      5.74095 0.000000000716     1.00822    10.32206     5.98910     4.70267     3.24118   100.73181     9.76435     5.85317     4.74022   100.00000    -0.73181
scan-0116_TT_18049.xy  18049      5.07256 0.000000001219     0.76903    10.33608     5.98691     4.75555     2.61370    79.53978     9.63175     5.59182     4.89509     3.31225    20.46022
scan-0116_TT_18050.xy  18050      5.02049 0.000000001402     5.14228    10.28931     5.97204     4.71133     2.14708   433.23702    10.27934     5.96113     4.71892   100.00000  -333.23702
scan-0116_TT_18051.xy  18051      5.25148 0.000000000677     0.83849    10.31344     5.98710     4.69805     3.13541    85.15789     9.73163     5.68497     4.96283     3.59455    14.84211
scan-0116_TT_18052.xy  18052      4.92691 0.000000000880     0.91074    10.32775     5.99316     4.70958     2.44897    91.93830     9.83708     5.80039     4.78125     3.63332     8.06170
scan-0116_TT_18053.xy  18053      5.73302 0.000000000805     0.78533    10.33356     5.99067     4.69762     2.95906    80.47275     9.83458     5.74617     4.77848     3.55407    19.52725
scan-0116_TT_18054.xy  18054      5.63632 0.000000000814     0.87836    10.32983     5.99490     4.69115     3.20323    89.07105     9.79235     5.75535     4.77730     3.63305    10.92895
scan-0116_TT_18055.xy  18055      5.73346 0.000000000737     0.86344    10.32294     5.97446     4.71692     3.33309    87.69346     9.92511     5.75299     4.72877     3.02511    12.30654
scan-0116_TT_18056.xy  18056      5.24051 0.000000000578     0.73299    10.34552     5.97705     4.69383     3.17810    75.57150     9.76916     5.66874     4.86485     4.02439    24.42850
scan-0116_TT_18057.xy  18057      4.97639 0.000000000310     1.54432    10.33410     5.97492     4.71069     2.76314   147.70395    10.01653     5.81986     4.78239   100.00000   -47.70395
scan-0116_TT_18058.xy  18058      5.88958 0.000000000851     0.83488    10.32509     5.99423     4.70464     3.45167    85.03228     9.82042     5.78761     4.76935     3.47808    14.96772
scan-0116_TT_18059.xy  18059      5.35268 0.000000000463     0.70094    10.33208     5.99683     4.68672     3.32228    72.76467     9.95127     5.67461     4.71881     3.88841    27.23533
scan-0116_TT_18060.xy  18060      5.72791 0.000000000617     0.89876    10.32512     5.99809     4.68701     3.36836    90.83981     9.83107     5.79303     4.77268     3.68357     9.16019
scan-0116_TT_18061.xy  18061      5.05845 0.000000000712     0.81644    10.33059     5.98911     4.70224     2.84680    83.24868     9.80953     5.79988     4.78732     3.17000    16.75132
scan-0116_TT_18062.xy  18062      4.96939 0.000000001225     0.88658    10.30720     5.99983     4.73598     2.71922    89.75990     9.83708     5.81259     4.77794     3.44476    10.24010
scan-0116_TT_18063.xy  18063      5.61445 0.000000000936     0.86553    10.34109     5.98262     4.69450     3.27502    87.76660     9.86686     5.78604     4.77415     3.26481    12.23340
scan-0116_TT_18064.xy  18064      5.56127 0.000000001491     0.67082    10.32152     5.99142     4.71057     3.20699    69.47921     9.84279     5.79637     4.78103     3.38188    30.52079
scan-0116_TT_18065.xy  18065      5.24063 0.000000003308     0.35500    10.32849     5.99864     4.69991     3.13649    38.02349     9.83977     5.80246     4.78584     3.71072    61.97651
scan-0116_TT_18066.xy  18066      5.32271 0.000000007204     0.25977    10.32964     6.00230     4.69425     2.19437    28.10588     9.84077     5.80270     4.78608     3.00320    71.89412
scan-0116_TT_18067.xy  18067      4.99200 0.000000007418     0.41380    10.33181     6.00839     4.69693     2.31070    44.05756     9.84238     5.80315     4.78623     2.89318    55.94244
scan-0116_TT_18068.xy  18068      4.87906 0.000000023623     0.64233    10.33202     6.00989     4.69741     2.20288    66.69612     9.84458     5.80533     4.78733     2.45819    33.30388
scan-0116_TT_18069.xy  18069      5.21968 0.000000049939     0.57872    10.33222     6.01013     4.69741     2.78845    60.50984     9.84334     5.80493     4.78747     2.43001    39.49016
scan-0116_TT_18070.xy  18070      5.83399 0.000000065670     0.51094    10.33204     6.01012     4.69746     2.83250    53.81952     9.84314     5.80461     4.78734     2.37702    46.18048
scan-0116_TT_18071.xy  18071      5.90402 0.000000071195     0.50574    10.33200     6.00995     4.69742     2.90547    53.30104     9.84313     5.80456     4.78737     2.39547    46.69896
scan-0116_TT_18072.xy  18072      5.89977 0.000000072703     0.49681    10.33200     6.00997     4.69737     2.66251    52.41087     9.84298     5.80461     4.78737     2.57475    47.58913
scan-0116_TT_18073.xy  18073      5.96131 0.000000070953     0.52708    10.33176     6.00993     4.69744     2.46349    55.41700     9.84350     5.80479     4.78764     2.40420    44.58300
scan-0116_TT_18074.xy  18074      5.86293 0.000000064705     0.57028    10.33193     6.00988     4.69745     2.43603    59.67393     9.84421     5.80533     4.78793     2.47904    40.32607
scan-0116_TT_18075.xy  18075      5.90827 0.000000062918     0.55896    10.33194     6.00983     4.69744     2.74180    58.55983     9.84451     5.80529     4.78793     2.43439    41.44017
scan-0116_TT_18076.xy  18076      5.52597 0.000000063354     0.57115    10.33197     6.00994     4.69740     2.54918    59.75773     9.84456     5.80543     4.78795     2.24767    40.24227
scan-0116_TT_18077.xy  18077      5.48917 0.000000060004     0.58387    10.33192     6.00985     4.69726     2.37177    61.00472     9.84470     5.80536     4.78783     2.35150    38.99528
scan-0116_TT_18078.xy  18078      5.42253 0.000000058347     0.58588    10.33172     6.00980     4.69725     2.16639    61.20038     9.84489     5.80539     4.78776     2.22906    38.79962
scan-0116_TT_18079.xy  18079      5.46867 0.000000060057     0.57525    10.33164     6.00970     4.69729     2.42149    60.15883     9.84453     5.80540     4.78784     2.29561    39.84117
scan-0116_TT_18080.xy  18080      5.74073 0.000000066248     0.56585    10.33190     6.00975     4.69721     2.27755    59.23753     9.84430     5.80533     4.78773     2.66628    40.76247
